,Drug,Threshold,Feature,ACC_train,F1_train,ACC1_2,ACC_w3_4,F1_w1_2,F1_w3_4
955,Neratinib (HKI-272),0.26427570327332,Mut+RelativeExpr,1.0,1.0,0.5277777777777778,0.5989583333333334,0.30769230769230765,0.3823529411764705
956,Neratinib (HKI-272),0.26427570327332,Mut+RelativeExpr,1.0,1.0,0.5833333333333334,0.5833333333333333,0.2857142857142857,0.35294117647058826
957,Neratinib (HKI-272),0.26427570327332,Mut+RelativeExpr,1.0,1.0,0.5833333333333334,0.5572916666666666,0.2857142857142857,0.3142857142857143
958,Neratinib (HKI-272),0.26427570327332,Mut+RelativeExpr,1.0,1.0,0.7222222222222222,0.5989583333333334,0.6,0.4155844155844156
959,Neratinib (HKI-272),0.26427570327332,Mut+RelativeExpr,1.0,1.0,0.5913461538461539,0.5885416666666666,0.380952380952381,0.3714285714285714
960,Neratinib (HKI-272),0.561025037685633,Mut,0.7261780624658623,0.7539936102236422,0.6,0.5566064571184753,0.6,0.5454545454545453
961,Neratinib (HKI-272),0.561025037685633,Mut,0.7510898215733982,0.7535211267605635,0.6,0.5418859337220879,0.6,0.5
962,Neratinib (HKI-272),0.561025037685633,Mut,0.737469806763285,0.7430555555555556,0.6,0.5467927748542171,0.625,0.5157232704402516
963,Neratinib (HKI-272),0.561025037685633,Mut,0.7194494404476419,0.7443365695792881,0.6333333333333333,0.5193429099701323,0.6857142857142857,0.5207100591715976
964,Neratinib (HKI-272),0.561025037685633,Mut,0.7319894084732215,0.726618705035971,0.6333333333333333,0.5650689802304082,0.6451612903225806,0.5316455696202531
965,Neratinib (HKI-272),0.561025037685633,Mut,0.720734126984127,0.7443365695792881,0.6,0.5376191153463235,0.625,0.5357142857142858
966,Neratinib (HKI-272),0.561025037685633,Mut,0.7353385351120061,0.7272727272727274,0.5666666666666667,0.536267956193998,0.5806451612903225,0.49032258064516127
967,Neratinib (HKI-272),0.561025037685633,Mut,0.7292038912050824,0.7639751552795031,0.6,0.533352296970559,0.6470588235294117,0.5666666666666665
968,Neratinib (HKI-272),0.561025037685633,Mut,0.7516768945340373,0.7551020408163265,0.6,0.5475039112501778,0.5384615384615385,0.5095541401273886
969,Neratinib (HKI-272),0.561025037685633,Mut,0.7339285714285715,0.7583643122676581,0.5056818181818181,0.5235386147063006,0.5675675675675675,0.5402298850574713
970,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6794871794871795,0.5344705046197583,0.6666666666666666,0.7037037037037038
971,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.5307692307692308,0.5445095948827292,0.48000000000000004,0.2857142857142857
972,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6846153846153846,0.535092395167022,0.6896551724137931,0.5359477124183006
973,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.641025641025641,0.5251421464108031,0.6153846153846154,0.25
974,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.7076923076923077,0.5816453447050461,0.6666666666666667,0.42372881355932207
975,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.641025641025641,0.5841329068941009,0.6153846153846154,0.6309523809523809
976,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6461538461538461,0.5553482587064676,0.6428571428571429,0.7162790697674418
977,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6358974358974359,0.5490405117270789,0.5833333333333334,0.24242424242424243
978,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6692307692307693,0.5961265103056148,0.608695652173913,0.6211180124223602
979,Neratinib (HKI-272),0.561025037685633,Expr,1.0,1.0,0.6244612068965517,0.5851990049751243,0.6229508196721311,0.7298578199052131
980,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.6025641025641025,0.5902629708599858,0.5599999999999999,0.5827814569536424
981,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.7794871794871795,0.6139836531627576,0.7500000000000001,0.646341463414634
982,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.7410256410256411,0.6125621890547264,0.6956521739130435,0.6242038216560509
983,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.7794871794871795,0.6035891968727789,0.7500000000000001,0.625
984,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.7794871794871795,0.623045486851457,0.7500000000000001,0.618421052631579
985,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.5256410256410257,0.6020788912579957,0.4347826086956522,0.6296296296296297
986,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.823076923076923,0.5752487562189055,0.8148148148148148,0.6049382716049383
987,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.7128205128205127,0.5872423596304194,0.6923076923076923,0.5935483870967742
988,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.6076923076923078,0.6006574271499645,0.5925925925925927,0.6064516129032258
989,Neratinib (HKI-272),0.561025037685633,RelativeExpr,1.0,1.0,0.6483516483516484,0.6081201137171286,0.6415094339622641,0.6103896103896104
990,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.5833333333333334,0.6125,0.5833333333333334,0.631578947368421
991,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.875,0.6,0.8695652173913043,0.6133333333333333
992,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.6666666666666667,0.5875,0.6363636363636365,0.5945945945945946
993,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.7083333333333333,0.6046875,0.7199999999999999,0.6274509803921569
994,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.7916666666666667,0.5953125,0.7826086956521738,0.5986394557823129
995,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.7916666666666667,0.6296875,0.8,0.6351351351351351
996,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.625,0.59375,0.5714285714285715,0.6040268456375839
997,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.75,0.540625,0.7000000000000001,0.5379310344827586
998,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.875,0.584375,0.8695652173913043,0.6052631578947367
999,Neratinib (HKI-272),0.561025037685633,Mut+RelativeExpr,1.0,1.0,0.8095952023988007,0.559375,0.7916666666666667,0.5987261146496815
1000,Neratinib (HKI-272),1.65344346971414,Mut,0.6884512683578105,0.8937093275488068,0.5559006211180124,0.544360902255639,0.8085106382978724,0.7923076923076924
1001,Neratinib (HKI-272),1.65344346971414,Mut,0.6885382059800664,0.8941684665226782,0.4782608695652174,0.4849624060150376,0.8461538461538461,0.8058608058608059
1002,Neratinib (HKI-272),1.65344346971414,Mut,0.7025606469002695,0.8967032967032966,0.577639751552795,0.5255639097744361,0.8333333333333333,0.8387096774193549
1003,Neratinib (HKI-272),1.65344346971414,Mut,0.6692823608316566,0.8898488120950324,0.5993788819875776,0.487218045112782,0.8571428571428572,0.7803030303030303
1004,Neratinib (HKI-272),1.65344346971414,Mut,0.681042654028436,0.8903508771929824,0.45652173913043476,0.5240601503759399,0.8235294117647057,0.8104089219330856
1005,Neratinib (HKI-272),1.65344346971414,Mut,0.6811748998664887,0.8969957081545065,0.5,0.5218045112781955,0.8679245283018869,0.8345323741007195
1006,Neratinib (HKI-272),1.65344346971414,Mut,0.6807511737089201,0.8917748917748919,0.5496894409937888,0.5827067669172932,0.8627450980392156,0.850909090909091
1007,Neratinib (HKI-272),1.65344346971414,Mut,0.673989218328841,0.888888888888889,0.6428571428571428,0.5616541353383459,0.9019607843137255,0.8530465949820788
1008,Neratinib (HKI-272),1.65344346971414,Mut,0.7231472949848625,0.8933333333333332,0.3695652173913043,0.562406015037594,0.723404255319149,0.8
1009,Neratinib (HKI-272),1.65344346971414,Mut,0.6781042901988141,0.8916256157635469,0.5692934782608696,0.518796992481203,0.8,0.8439716312056736
1010,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.4523809523809524,0.55935960591133,0.8085106382978723,0.7860262008733625
1011,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.5476190476190477,0.5038177339901477,0.7906976744186046,0.8016528925619835
1012,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.5,0.5264778325123153,0.8571428571428571,0.773913043478261
1013,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.5238095238095238,0.4956896551724138,0.8260869565217391,0.8646616541353382
1014,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.47619047619047616,0.5248768472906404,0.8333333333333334,0.742081447963801
1015,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.7857142857142857,0.5097290640394089,0.9333333333333333,0.8333333333333333
1016,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.7380952380952381,0.5240147783251231,0.8837209302325582,0.8366533864541832
1017,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.6428571428571428,0.5008620689655172,0.8936170212765957,0.7848101265822784
1018,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.47619047619047616,0.5248768472906404,0.8333333333333334,0.742081447963801
1019,Neratinib (HKI-272),1.65344346971414,Expr,1.0,1.0,0.5240641711229946,0.5480295566502462,0.7380952380952381,0.8
1020,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.7857142857142857,0.5782019704433498,0.9333333333333333,0.8347107438016528
1021,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.6666666666666666,0.5811576354679803,0.8636363636363636,0.8502024291497975
1022,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.6190476190476191,0.5725369458128079,0.8695652173913043,0.8408163265306123
1023,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.6428571428571428,0.5539408866995074,0.8936170212765957,0.8326530612244898
1024,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.5238095238095237,0.5353448275862069,0.7619047619047619,0.8244897959183672
1025,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.6666666666666666,0.5482758620689655,0.8636363636363636,0.8387096774193549
1026,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.5476190476190477,0.5366995073891626,0.7906976744186046,0.8132780082987552
1027,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.5714285714285714,0.5725369458128079,0.8750000000000001,0.8408163265306123
1028,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.47619047619047616,0.5482758620689655,0.7727272727272727,0.8387096774193549
1029,Neratinib (HKI-272),1.65344346971414,RelativeExpr,1.0,1.0,0.6418128654970761,0.5167487684729064,0.8192771084337349,0.8163265306122449
1030,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.5555555555555556,0.5290178571428572,0.85,0.8138528138528138
1031,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.611111111111111,0.5334821428571428,0.8421052631578948,0.8189655172413793
1032,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.5555555555555556,0.5625,0.85,0.8088888888888888
1033,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.6666666666666667,0.5513392857142857,0.8333333333333334,0.8105726872246696
1034,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.8333333333333333,0.5758928571428572,0.9473684210526316,0.8523206751054853
1035,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.75,0.5625,0.8571428571428571,0.8376068376068376
1036,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.5277777777777778,0.5401785714285714,0.8205128205128205,0.8122270742358079
1037,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.75,0.5758928571428572,0.923076923076923,0.8245614035087718
1038,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.5,0.5758928571428572,0.8571428571428571,0.8523206751054853
1039,Neratinib (HKI-272),1.65344346971414,Mut+RelativeExpr,1.0,1.0,0.6554621848739496,0.5290178571428572,0.8333333333333333,0.8138528138528138
1040,Bortezomib (Velcade),0.18740288684767525,Mut,0.6049807461650148,0.3516483516483517,0.7282608695652174,0.47364191578270654,0.6153846153846154,0.11267605633802816
1041,Bortezomib (Velcade),0.18740288684767525,Mut,0.6319764464925754,0.42105263157894735,0.49728260869565216,0.46295403407264546,0.16666666666666666,0.12987012987012989
1042,Bortezomib (Velcade),0.18740288684767525,Mut,0.6158256880733946,0.38297872340425526,0.4782608695652174,0.48095467695274835,0.0,0.15789473684210525
1043,Bortezomib (Velcade),0.18740288684767525,Mut,0.5926139272913467,0.3181818181818182,0.5625,0.48183863709418195,0.2222222222222222,0.11594202898550723
1044,Bortezomib (Velcade),0.18740288684767525,Mut,0.6210045662100456,0.3958333333333333,0.43478260869565216,0.4711507553841209,0.0,0.13333333333333333
1045,Bortezomib (Velcade),0.18740288684767525,Mut,0.6157619775739042,0.37777777777777777,0.45652173913043476,0.47364191578270654,0.0,0.11267605633802816
1046,Bortezomib (Velcade),0.18740288684767525,Mut,0.6118929016189291,0.3695652173913043,0.45652173913043476,0.4761330761812922,0.0,0.08955223880597013
1047,Bortezomib (Velcade),0.18740288684767525,Mut,0.6102565699339894,0.36559139784946243,0.5,0.4900353584056574,0.0,0.11940298507462686
1048,Bortezomib (Velcade),0.18740288684767525,Mut,0.641552511415525,0.44210526315789467,0.41304347826086957,0.49734811957569913,0.0,0.16666666666666666
1049,Bortezomib (Velcade),0.18740288684767525,Mut,0.6060606060606061,0.35,0.5057142857142857,0.4891513982642237,0.11111111111111112,0.16216216216216217
1050,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.5714285714285714,0.5071234024722396,0.25,0.04444444444444444
1051,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.5714285714285714,0.4692017598994343,0.25,0.07017543859649122
1052,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.5714285714285714,0.4954954954954955,0.25,0.0
1053,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.4772727272727273,0.4954954954954955,0.0,0.0
1054,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.5,0.4545359312801173,0.0,0.14084507042253522
1055,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.4090909090909091,0.5,0.0,0.0
1056,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.4090909090909091,0.45757385292269015,0.0,0.03571428571428571
1057,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.45454545454545453,0.49622878692646133,0.0,0.07843137254901962
1058,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.45454545454545453,0.5,0.0,0.0
1059,Bortezomib (Velcade),0.18740288684767525,Expr,1.0,1.0,0.5,0.4864864864864865,0.0,0.0
1060,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.4772727272727273,0.5453593128011732,0.0,0.24137931034482765
1061,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.762987012987013,0.5498638173056778,0.6666666666666666,0.24561403508771928
1062,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.45454545454545453,0.5408548082966688,0.0,0.23728813559322032
1063,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.45454545454545453,0.540121516865703,0.0,0.19230769230769232
1064,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.762987012987013,0.5356170123611984,0.6666666666666666,0.18867924528301888
1065,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.6428571428571428,0.5221034988476849,0.4444444444444445,0.17857142857142855
1066,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.4772727272727273,0.5641106222501572,0.0,0.29508196721311475
1067,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.6201298701298701,0.5382359103289336,0.4,0.21428571428571427
1068,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.5032467532467533,0.5408548082966688,0.18181818181818182,0.23728813559322032
1069,Bortezomib (Velcade),0.18740288684767525,RelativeExpr,1.0,1.0,0.6060606060606061,0.5569872197779174,0.4166666666666667,0.2711864406779661
1070,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.5,0.5372641509433962,0.2,0.2222222222222222
1071,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.7222222222222222,0.5028301886792453,0.6,0.14814814814814817
1072,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.5277777777777778,0.49339622641509434,0.2222222222222222,0.14285714285714288
1073,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.6666666666666666,0.5341981132075472,0.5,0.196078431372549
1074,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.7222222222222222,0.5389150943396226,0.6,0.2
1075,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.5833333333333334,0.5216981132075472,0.2857142857142857,0.16000000000000003
1076,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.6388888888888888,0.5700471698113208,0.4444444444444444,0.3103448275862069
1077,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.5277777777777778,0.5372641509433962,0.2222222222222222,0.2222222222222222
1078,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.4166666666666667,0.5403301886792453,0.0,0.2456140350877193
1079,Bortezomib (Velcade),0.18740288684767525,Mut+RelativeExpr,1.0,1.0,0.5967479674796748,0.5200471698113207,0.36363636363636365,0.18518518518518517
1080,Bortezomib (Velcade),0.5117985223871344,Mut,0.7193525179856115,0.6825396825396826,0.575,0.551919359293013,0.48,0.6010362694300517
1081,Bortezomib (Velcade),0.5117985223871344,Mut,0.7273913043478262,0.683127572016461,0.51875,0.5617232808616404,0.5454545454545454,0.6153846153846154
1082,Bortezomib (Velcade),0.5117985223871344,Mut,0.7146877956480606,0.6796875,0.5104166666666666,0.5307925987296327,0.4,0.5918367346938775
1083,Bortezomib (Velcade),0.5117985223871344,Mut,0.7343099204846648,0.6984126984126984,0.575,0.5393537696768849,0.48,0.5744680851063829
1084,Bortezomib (Velcade),0.5117985223871344,Mut,0.7322510412722454,0.7049808429118773,0.41875,0.5069041701187518,0.4000000000000001,0.5714285714285715
1085,Bortezomib (Velcade),0.5117985223871344,Mut,0.7080335731414868,0.6612244897959184,0.5770833333333334,0.5393537696768849,0.5185185185185186,0.5744680851063829
1086,Bortezomib (Velcade),0.5117985223871344,Mut,0.7365048358664062,0.6963562753036436,0.6104166666666666,0.48391328362330843,0.5714285714285715,0.5108695652173912
1087,Bortezomib (Velcade),0.5117985223871344,Mut,0.6988761931631166,0.6446280991735537,0.5416666666666666,0.5393537696768849,0.4166666666666667,0.5744680851063829
1088,Bortezomib (Velcade),0.5117985223871344,Mut,0.7206390731570587,0.6747967479674797,0.38541666666666663,0.4943385805026236,0.3448275862068965,0.544502617801047
1089,Bortezomib (Velcade),0.5117985223871344,Mut,0.7296740579183327,0.6986899563318776,0.5608465608465608,0.5301712234189451,0.4583333333333333,0.5759162303664922
1090,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.7976190476190477,0.49082175330245326,0.8125000000000001,0.022222222222222223
1091,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.5880952380952381,0.5426316692400068,0.6000000000000001,0.3770491803278689
1092,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.7571428571428571,0.5368845428032253,0.7407407407407408,0.36363636363636365
1093,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.4095238095238095,0.5301080802882141,0.32,0.5131578947368421
1094,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.5523809523809524,0.521358723623263,0.5517241379310344,0.3103448275862069
1095,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.47857142857142854,0.51672671127123,0.4,0.22641509433962262
1096,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.4857142857142857,0.563389946817636,0.5161290322580646,0.5138888888888888
1097,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.45238095238095233,0.5007720020586721,0.5,0.42857142857142855
1098,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.5857142857142856,0.46465946131411906,0.5714285714285714,0.4779874213836478
1099,Bortezomib (Velcade),0.5117985223871344,Expr,1.0,1.0,0.5133779264214047,0.518013381369017,0.52,0.4615384615384615
1100,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.5523809523809524,0.5404872190770287,0.5517241379310344,0.5644171779141105
1101,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.5904761904761905,0.5066049065019729,0.6250000000000001,0.5365853658536586
1102,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.6214285714285714,0.5818322182192486,0.6206896551724138,0.5962732919254659
1103,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.6571428571428571,0.5439183393377938,0.6666666666666666,0.5534591194968554
1104,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.65,0.5215302796363013,0.5833333333333334,0.54320987654321
1105,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.6880952380952381,0.5801166580888659,0.6666666666666666,0.6012269938650308
1106,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.7928571428571429,0.551381025904958,0.7857142857142857,0.5569620253164557
1107,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.7904761904761906,0.5496654657745754,0.7692307692307692,0.5624999999999999
1108,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.6571428571428571,0.4842168468004804,0.6666666666666666,0.5269461077844312
1109,Bortezomib (Velcade),0.5117985223871344,RelativeExpr,1.0,1.0,0.7350427350427351,0.5192142734602847,0.7199999999999999,0.5222929936305732
1110,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.6762820512820513,0.5806081468732072,0.6363636363636365,0.5921052631578948
1111,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.5160256410256411,0.4809715050678906,0.45454545454545453,0.5064935064935066
1112,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.4807692307692308,0.5302161025052592,0.48000000000000004,0.4892086330935252
1113,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.6378205128205128,0.5847198317077835,0.6086956521739131,0.6064516129032258
1114,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.7596153846153846,0.5685599541021228,0.75,0.5733333333333333
1115,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.5192307692307692,0.5365270606234461,0.5,0.5306122448979592
1116,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.8012820512820513,0.5206540447504303,0.8,0.5234899328859061
1117,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.41346153846153844,0.5507745266781412,0.5454545454545454,0.5714285714285715
1118,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.6442307692307692,0.5263912794033276,0.6666666666666665,0.5034965034965035
1119,Bortezomib (Velcade),0.5117985223871344,Mut+RelativeExpr,1.0,1.0,0.7272727272727273,0.5406387454580226,0.7272727272727273,0.5466666666666666
1120,Bortezomib (Velcade),1.7838999963909323,Mut,0.5743506493506494,0.8722109533468559,0.5,0.510455486542443,0.8727272727272727,0.875
1121,Bortezomib (Velcade),1.7838999963909323,Mut,0.6117728806829462,0.8824742268041237,0.5505952380952381,0.5496894409937888,0.8679245283018867,0.8800000000000001
1122,Bortezomib (Velcade),1.7838999963909323,Mut,0.6603995299647474,0.8944099378881988,0.4166666666666667,0.5462732919254658,0.7843137254901961,0.8881578947368421
1123,Bortezomib (Velcade),1.7838999963909323,Mut,0.5645792563600782,0.8727272727272728,0.4583333333333333,0.5285714285714286,0.830188679245283,0.8932038834951457
1124,Bortezomib (Velcade),1.7838999963909323,Mut,0.6172077922077922,0.8829568788501027,0.4791666666666667,0.5245341614906832,0.8518518518518519,0.8657718120805369
1125,Bortezomib (Velcade),1.7838999963909323,Mut,0.567938881238114,0.8777555110220441,0.4791666666666667,0.5,0.8518518518518519,0.887459807073955
1126,Bortezomib (Velcade),1.7838999963909323,Mut,0.5991765480895916,0.8866396761133604,0.4583333333333333,0.5319875776397516,0.830188679245283,0.8852459016393442
1127,Bortezomib (Velcade),1.7838999963909323,Mut,0.5779067479834743,0.8767676767676768,0.5,0.5462732919254658,0.8727272727272727,0.8881578947368421
1128,Bortezomib (Velcade),1.7838999963909323,Mut,0.5691763191763192,0.878727634194831,0.4583333333333333,0.4927536231884058,0.830188679245283,0.8802588996763754
1129,Bortezomib (Velcade),1.7838999963909323,Mut,0.6027803289638474,0.8908685968819599,0.5169117647058823,0.4925465838509317,0.8210526315789474,0.868421052631579
1130,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.525974025974026,0.509641873278237,0.8333333333333333,0.23943661971830987
1131,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.6688311688311688,0.5247933884297521,0.8695652173913043,0.3612903225806452
1132,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.762987012987013,0.49173553719008267,0.9130434782608695,0.833976833976834
1133,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.6428571428571428,0.49724517906336085,0.8979591836734693,0.7174887892376682
1134,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.6428571428571428,0.5316804407713498,0.8979591836734693,0.673076923076923
1135,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.5,0.4820936639118457,0.8627450980392156,0.849624060150376
1136,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.4772727272727273,0.5482093663911846,0.84,0.5652173913043478
1137,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.762987012987013,0.47933884297520657,0.9130434782608695,0.7768595041322314
1138,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.5974025974025974,0.5303030303030303,0.8510638297872342,0.2993197278911565
1139,Bortezomib (Velcade),1.7838999963909323,Expr,1.0,1.0,0.5470383275261324,0.5303030303030303,0.8478260869565216,0.2993197278911565
1140,Bortezomib (Velcade),1.7838999963909323,RelativeExpr,1.0,1.0,0.525974025974026,0.5399449035812672,0.8333333333333333,0.8333333333333334
1141,Bortezomib (Velcade),1.7838999963909323,RelativeExpr,1.0,1.0,0.6948051948051948,0.49586776859504134,0.8372093023255814,0.7967479674796748
1142,Bortezomib (Velcade),1.7838999963909323,RelativeExpr,1.0,1.0,0.5,0.5206611570247934,0.8627450980392156,0.8253968253968254
